       Step     Time          Energy         fmax
GPMin:    0 10:46:41       -4.330648        0.6601
GPMin:    1 10:46:47       -4.546733        0.1896
GPMin:    2 10:46:53       -4.628812        0.1770
GPMin:    3 10:47:00       -4.691824        0.0970
GPMin:    4 10:47:05       -4.717127        0.1038
GPMin:    5 10:47:10       -4.741332        0.0799
GPMin:    6 10:47:15       -4.762899        0.0660
GPMin:    7 10:47:20       -4.781534        0.0548
GPMin:    8 10:47:25       -4.796772        0.0494
GPMin:    9 10:47:30       -4.811631        0.0484
GPMin:   10 10:47:36       -4.822914        0.0549
GPMin:   11 10:47:41       -4.835504        0.0556
GPMin:   12 10:47:47       -4.849192        0.0543
GPMin:   13 10:47:53       -4.865895        0.0532
GPMin:   14 10:47:59       -4.876830        0.0425
GPMin:   15 10:48:05       -4.882102        0.0382
GPMin:   16 10:48:10       -4.884563        0.0327
GPMin:   17 10:48:14       -4.888294        0.0168
       Step     Time          Energy         fmax
GPMin:    0 10:48:26       -4.112033        0.0901
GPMin:    1 10:48:34       -4.136413        0.0800
GPMin:    2 10:48:42       -4.186034        0.1197
GPMin:    3 10:48:48       -4.256593        0.1363
GPMin:    4 10:48:55       -4.314302        0.0878
GPMin:    5 10:49:01       -4.343194        0.0891
GPMin:    6 10:49:06       -4.365171        0.0781
GPMin:    7 10:49:12       -4.389099        0.0645
GPMin:    8 10:49:17       -4.397836        0.0590
GPMin:    9 10:49:23       -4.433378        0.0635
GPMin:   10 10:49:27       -4.439573        0.0507
GPMin:   11 10:49:32       -4.446182        0.0338
GPMin:   12 10:49:37       -4.450981        0.0354
GPMin:   13 10:49:42       -4.458464        0.0381
GPMin:   14 10:49:47       -4.470105        0.0553
GPMin:   15 10:49:52       -4.499077        0.0729
GPMin:   16 10:49:58       -4.550037        0.1149
GPMin:   17 10:50:03       -4.619634        0.1464
GPMin:   18 10:50:08       -4.702826        0.1623
GPMin:   19 10:50:13       -4.781423        0.1450
GPMin:   20 10:50:19       -4.836156        0.0960
GPMin:   21 10:50:24       -4.856938        0.0794
GPMin:   22 10:50:28       -4.864614        0.0984
GPMin:   23 10:50:33       -4.883415        0.0890
GPMin:   24 10:50:38       -4.898619        0.0613
GPMin:   25 10:50:43       -4.910349        0.0487
GPMin:   26 10:50:48       -4.919832        0.0471
GPMin:   27 10:50:53       -4.927356        0.0367
GPMin:   28 10:50:57       -4.930985        0.0214
GPMin:   29 10:51:01       -4.931988        0.0137
       Step     Time          Energy         fmax
GPMin:    0 10:51:09       -3.990244        0.3590
GPMin:    1 10:51:15       -4.117072        0.2083
GPMin:    2 10:51:22       -4.173169        0.0787
GPMin:    3 10:51:27       -4.194143        0.0755
GPMin:    4 10:51:33       -4.223984        0.0720
GPMin:    5 10:51:40       -4.251631        0.0730
GPMin:    6 10:51:47       -4.278056        0.1011
GPMin:    7 10:51:53       -4.309201        0.1284
GPMin:    8 10:52:00       -4.353747        0.1611
GPMin:    9 10:52:08       -4.406192        0.1878
GPMin:   10 10:52:15       -4.475176        0.2061
GPMin:   11 10:52:22       -4.559970        0.2076
GPMin:   12 10:52:28       -4.639211        0.1921
GPMin:   13 10:52:34       -4.719648        0.1832
GPMin:   14 10:52:41       -4.793445        0.1355
GPMin:   15 10:52:47       -4.837170        0.1080
GPMin:   16 10:52:52       -4.855853        0.0866
GPMin:   17 10:52:58       -4.871100        0.0708
GPMin:   18 10:53:03       -4.884190        0.0744
GPMin:   19 10:53:08       -4.898103        0.0652
GPMin:   20 10:53:13       -4.909419        0.0508
GPMin:   21 10:53:18       -4.916393        0.0528
GPMin:   22 10:53:23       -4.923110        0.0424
GPMin:   23 10:53:28       -4.927827        0.0329
GPMin:   24 10:53:33       -4.930015        0.0318
GPMin:   25 10:53:37       -4.932659        0.0198
       Step     Time          Energy         fmax
GPMin:    0 10:53:50       -3.791948        0.8459
GPMin:    1 10:53:58       -4.060520        0.2669
GPMin:    2 10:54:05       -4.164946        0.1938
GPMin:    3 10:54:11       -4.224862        0.1314
GPMin:    4 10:54:16       -4.252710        0.1228
GPMin:    5 10:54:22       -4.283930        0.0991
GPMin:    6 10:54:28       -4.309607        0.0759
GPMin:    7 10:54:35       -4.335386        0.0897
GPMin:    8 10:54:41       -4.366542        0.0923
GPMin:    9 10:54:48       -4.403069        0.0786
GPMin:   10 10:54:54       -4.441731        0.0859
GPMin:   11 10:55:01       -4.484014        0.1018
GPMin:   12 10:55:07       -4.529268        0.1076
GPMin:   13 10:55:13       -4.575013        0.1027
GPMin:   14 10:55:20       -4.625620        0.1000
GPMin:   15 10:55:27       -4.674730        0.0972
GPMin:   16 10:55:34       -4.715447        0.0844
