      Step     Time          Energy         fmax
BFGS:   41 08:46:54       -4.952767        0.4746
BFGS:   42 08:46:54       -4.986275        0.5515
BFGS:   43 08:46:54       -5.004986        0.5739
BFGS:   44 08:46:54       -5.062496        0.4502
BFGS:   45 08:46:54       -5.080895        0.7302
BFGS:   46 08:46:54       -5.103890        0.6176
BFGS:   47 08:46:54       -5.124674        0.5543
BFGS:   48 08:46:54       -5.165509        0.4358
BFGS:   49 08:46:54       -5.190398        0.2612
BFGS:   50 08:46:54       -5.201480        0.2181
BFGS:   51 08:46:54       -5.204910        0.2109
BFGS:   52 08:46:54       -5.209224        0.2387
BFGS:   53 08:46:54       -5.216713        0.2034
BFGS:   54 08:46:54       -5.223854        0.1051
BFGS:   55 08:46:54       -5.225598        0.0779
BFGS:   56 08:46:54       -5.225956        0.0677
BFGS:   57 08:46:54       -5.226292        0.0608
BFGS:   58 08:46:54       -5.226972        0.0576
BFGS:   59 08:46:54       -5.228100        0.0711
BFGS:   60 08:46:54       -5.229465        0.0958
BFGS:   61 08:46:54       -5.230678        0.1177
BFGS:   62 08:46:54       -5.231906        0.1350
BFGS:   63 08:46:54       -5.234356        0.1645
BFGS:   64 08:46:54       -5.245462        0.2597
BFGS:   65 08:46:54       -5.254565        0.3803
BFGS:   66 08:46:54       -5.262823        0.3512
BFGS:   67 08:46:54       -5.278070        0.6201
BFGS:   68 08:46:54       -5.295229        0.7463
BFGS:   69 08:46:54       -5.298767        0.8150
BFGS:   70 08:46:54       -5.316064        0.6498
BFGS:   71 08:46:54       -5.329551        0.6816
BFGS:   72 08:46:54       -5.355623        0.5678
BFGS:   73 08:46:54       -5.361975        0.6091
BFGS:   74 08:46:54       -5.390511        0.4834
BFGS:   75 08:46:54       -5.398989        0.3678
BFGS:   76 08:46:54       -5.403692        0.3663
BFGS:   77 08:46:54       -5.406300        0.3657
BFGS:   78 08:46:54       -5.408125        0.3870
BFGS:   79 08:46:54       -5.412765        0.3907
BFGS:   80 08:46:54       -5.417862        0.3246
BFGS:   81 08:46:54       -5.421258        0.2421
BFGS:   82 08:46:54       -5.423914        0.2005
BFGS:   83 08:46:54       -5.425654        0.2343
BFGS:   84 08:46:54       -5.428788        0.2716
BFGS:   85 08:46:54       -5.443638        0.4681
